# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 8, number of BUSCOs: 982)
# To reproduce this run: python /home/banaeiak/miniconda3/envs/Busco/bin/run_BUSCO.py -i HAEM_V3.3.chr.fa -o HAEM_V3.3.chr.faBuscoResult.txt -l ../Database/nematoda_odb9/ -m genome -c 4 -sp caenorhabditis
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091H04PD	Duplicated	hcontortus_3_chr2_Celeg_TT	21710891	21748515	529.4	302
EOG091H04PN	Complete	hcontortus_4_chr1_Celeg_TT	11986940	11994541	362.0	241
EOG091H04Q2	Complete	hcontortus_3_chr2_Celeg_TT	17186874	17194902	697.8	319
EOG091H04Q6	Complete	hcontortus_5_chr3_Celeg_TT	20881268	20891410	307.1	355
EOG091H04QD	Complete	hcontortus_4_chr1_Celeg_TT	41534283	41538830	506.4	236
EOG091H04RD	Complete	hcontortus_1_chr4_Celeg_TT	49228316	49231315	395.9	272
EOG091H04RG	Complete	hcontortus_4_chr1_Celeg_TT	44705745	44708830	601.9	308
EOG091H04RZ	Complete	hcontortus_4_chr1_Celeg_TT	45436570	45445188	225.0	198
EOG091H04T9	Complete	hcontortus_1_chr4_Celeg_TT	9914772	9919388	458.2	290
EOG091H04TX	Fragmented	hcontortus_4_chr1_Celeg_TT	5287201	5295707	267.1	212
EOG091H04U8	Complete	hcontortus_7_chrX_Celeg_Tb	5780659	5785989	339.5	279
EOG091H04UR	Complete	hcontortus_4_chr1_Celeg_TT	32877248	32880145	483.9	279
EOG091H04VY	Complete	hcontortus_2_chr5_Celeg_TT	21439175	21444969	432.0	255
EOG091H04WQ	Complete	hcontortus_2_chr5_Celeg_TT	39665839	39671545	249.3	216
EOG091H04X6	Complete	hcontortus_3_chr2_Celeg_TT	11595862	11603627	415.0	255
EOG091H04XC	Complete	hcontortus_5_chr3_Celeg_TT	13345670	13354637	453.8	248
EOG091H04XH	Complete	hcontortus_4_chr1_Celeg_TT	21591089	21595567	426.1	243
EOG091H04XZ	Fragmented	hcontortus_4_chr1_Celeg_TT	45448018	45471515	268.5	231
EOG091H04Y6	Complete	hcontortus_2_chr5_Celeg_TT	27461536	27470060	457.2	326
EOG091H04YC	Fragmented	hcontortus_3_chr2_Celeg_TT	5696465	5706311	217.5	255
EOG091H04YN	Fragmented	hcontortus_5_chr3_Celeg_TT	27994537	27998886	460.9	262
EOG091H04ZK	Complete	hcontortus_3_chr2_Celeg_TT	38041585	38045678	445.6	264
EOG091H04ZT	Complete	hcontortus_5_chr3_Celeg_TT	24472897	24484830	362.1	312
EOG091H050B	Complete	hcontortus_3_chr2_Celeg_TT	28614060	28621724	534.0	313
EOG091H050D	Fragmented	hcontortus_2_chr5_Celeg_TT	2467333	2473513	215.3	212
EOG091H050V	Missing
EOG091H050X	Complete	hcontortus_4_chr1_Celeg_TT	6757566	6763931	286.0	344
EOG091H051E	Complete	hcontortus_1_chr4_Celeg_TT	29111688	29116915	185.0	158
EOG091H051G	Complete	hcontortus_6_chrX_Celeg_Ta	3431697	3439166	263.3	209
EOG091H0526	Complete	hcontortus_4_chr1_Celeg_TT	44689663	44691031	534.4	293
EOG091H0538	Complete	hcontortus_5_chr3_Celeg_TT	24020818	24023512	456.5	277
EOG091H0539	Complete	hcontortus_5_chr3_Celeg_TT	30255766	30265783	324.4	267
EOG091H053G	Complete	hcontortus_2_chr5_Celeg_TT	45859719	45862403	426.1	239
EOG091H0542	Complete	hcontortus_3_chr2_Celeg_TT	37361955	37365279	459.7	238
EOG091H054R	Complete	hcontortus_3_chr2_Celeg_TT	45870883	45874327	400.0	268
EOG091H054Y	Complete	hcontortus_5_chr3_Celeg_TT	4898839	4901489	554.5	269
EOG091H0556	Complete	hcontortus_5_chr3_Celeg_TT	30931796	30934221	542.4	281
EOG091H055B	Complete	hcontortus_1_chr4_Celeg_TT	2226420	2231350	425.8	364
EOG091H055C	Complete	hcontortus_5_chr3_Celeg_TT	38216316	38225981	543.7	294
EOG091H055R	Complete	hcontortus_4_chr1_Celeg_TT	34383756	34391644	473.8	252
EOG091H056A	Complete	hcontortus_1_chr4_Celeg_TT	8206409	8208823	443.1	303
EOG091H056M	Missing
EOG091H056U	Complete	hcontortus_3_chr2_Celeg_TT	8375952	8378448	497.8	265
EOG091H057H	Complete	hcontortus_3_chr2_Celeg_TT	17047497	17055425	361.3	233
EOG091H057P	Complete	hcontortus_5_chr3_Celeg_TT	24786535	24791533	281.9	284
EOG091H057W	Complete	hcontortus_5_chr3_Celeg_TT	40154880	40163860	526.6	380
EOG091H058F	Complete	hcontortus_7_chrX_Celeg_Tb	4125462	4131679	272.4	205
EOG091H0596	Complete	hcontortus_4_chr1_Celeg_TT	19568382	19576131	463.4	277
EOG091H059E	Complete	hcontortus_3_chr2_Celeg_TT	5022096	5023890	329.3	232
EOG091H059F	Complete	hcontortus_6_chrX_Celeg_Ta	9545830	9557792	272.9	253
EOG091H05AN	Complete	hcontortus_4_chr1_Celeg_TT	31663690	31673431	429.2	259
EOG091H05BA	Complete	hcontortus_5_chr3_Celeg_TT	3821065	3825463	379.5	213
EOG091H05BO	Complete	hcontortus_2_chr5_Celeg_TT	31000157	31006215	565.6	306
EOG091H05BW	Missing
EOG091H05C4	Complete	hcontortus_2_chr5_Celeg_TT	6763599	6772703	326.9	195
EOG091H05CW	Complete	hcontortus_4_chr1_Celeg_TT	25572368	25580282	449.0	223
EOG091H05E4	Fragmented	hcontortus_1_chr4_Celeg_TT	45975696	45985072	233.3	177
EOG091H05EN	Complete	hcontortus_5_chr3_Celeg_TT	7835955	7839087	156.9	169
EOG091H05ET	Complete	hcontortus_1_chr4_Celeg_TT	40424411	40428491	295.8	230
EOG091H05F5	Fragmented	hcontortus_5_chr3_Celeg_TT	40690252	40699512	117.1	212
EOG091H05FG	Complete	hcontortus_1_chr4_Celeg_TT	48716940	48723744	364.6	295
EOG091H05FT	Complete	hcontortus_3_chr2_Celeg_TT	33548192	33553081	448.1	207
EOG091H05FU	Complete	hcontortus_2_chr5_Celeg_TT	35408628	35416475	377.6	275
EOG091H05FV	Complete	hcontortus_1_chr4_Celeg_TT	7352	13443	385.5	239
EOG091H05H5	Complete	hcontortus_5_chr3_Celeg_TT	10395155	10399033	298.7	242
EOG091H05H6	Complete	hcontortus_3_chr2_Celeg_TT	45707573	45713169	568.4	301
EOG091H05HQ	Fragmented	hcontortus_2_chr5_Celeg_TT	9437394	9439607	253.1	196
EOG091H05HW	Complete	hcontortus_3_chr2_Celeg_TT	45074454	45077418	309.7	255
EOG091H05HY	Complete	hcontortus_3_chr2_Celeg_TT	17492308	17495382	422.0	306
EOG091H05I4	Fragmented	hcontortus_2_chr5_Celeg_TT	24342278	24354472	255.9	238
EOG091H05I8	Complete	hcontortus_5_chr3_Celeg_TT	4712370	4714868	469.1	241
EOG091H05II	Complete	hcontortus_6_chrX_Celeg_Ta	7691251	7701716	264.3	198
EOG091H05IK	Complete	hcontortus_4_chr1_Celeg_TT	4631502	4634344	529.3	281
EOG091H05J3	Complete	hcontortus_4_chr1_Celeg_TT	20501779	20506037	152.8	241
EOG091H05JJ	Missing
EOG091H05K1	Complete	hcontortus_4_chr1_Celeg_TT	42845956	42853476	448.8	216
EOG091H05KP	Complete	hcontortus_1_chr4_Celeg_TT	2173428	2176856	433.2	263
EOG091H05KS	Fragmented	hcontortus_4_chr1_Celeg_TT	6501649	6516151	313.0	218
EOG091H05L2	Complete	hcontortus_2_chr5_Celeg_TT	3011885	3015541	373.7	410
EOG091H05LD	Complete	hcontortus_3_chr2_Celeg_TT	4927383	4931047	452.4	236
EOG091H05LE	Complete	hcontortus_4_chr1_Celeg_TT	29991952	29994826	229.9	216
EOG091H05M3	Complete	hcontortus_4_chr1_Celeg_TT	11595667	11598402	465.1	248
EOG091H05MH	Complete	hcontortus_2_chr5_Celeg_TT	11119780	11127859	289.1	184
EOG091H05NI	Duplicated	hcontortus_3_chr2_Celeg_TT	7306296	7309437	433.5	231
EOG091H05NI	Duplicated	hcontortus_3_chr2_Celeg_TT	7309526	7312566	403.1	230
EOG091H05NI	Duplicated	hcontortus_3_chr2_Celeg_TT	7315986	7320920	437.8	231
EOG091H05NJ	Complete	hcontortus_4_chr1_Celeg_TT	20755720	20759523	411.7	233
EOG091H05OT	Complete	hcontortus_6_chrX_Celeg_Ta	4568280	4574353	542.2	270
EOG091H05P6	Complete	hcontortus_7_chrX_Celeg_Tb	4201721	4213659	311.7	233
EOG091H05PJ	Complete	hcontortus_2_chr5_Celeg_TT	25833183	25840991	467.1	283
EOG091H05PM	Missing
EOG091H05Q3	Complete	hcontortus_3_chr2_Celeg_TT	19677619	19697787	393.5	264
EOG091H05Q7	Complete	hcontortus_5_chr3_Celeg_TT	32061247	32067701	300.2	188
EOG091H05QG	Complete	hcontortus_5_chr3_Celeg_TT	17893369	17896326	210.2	181
EOG091H05RZ	Complete	hcontortus_4_chr1_Celeg_TT	10969850	10973257	423.0	291
EOG091H05S1	Complete	hcontortus_7_chrX_Celeg_Tb	7137480	7145594	319.1	270
EOG091H05SJ	Complete	hcontortus_5_chr3_Celeg_TT	38632520	38636205	309.0	262
EOG091H05SN	Complete	hcontortus_3_chr2_Celeg_TT	11338961	11346195	364.6	217
EOG091H05TP	Complete	hcontortus_2_chr5_Celeg_TT	6002045	6003622	418.2	229
EOG091H05UG	Complete	hcontortus_3_chr2_Celeg_TT	40351744	40355738	385.2	295
EOG091H05UV	Complete	hcontortus_4_chr1_Celeg_TT	29020590	29026983	210.4	252
EOG091H05VE	Complete	hcontortus_4_chr1_Celeg_TT	9454374	9459528	419.5	266
EOG091H05VK	Complete	hcontortus_5_chr3_Celeg_TT	956470	959558	337.8	221
EOG091H05WA	Complete	hcontortus_4_chr1_Celeg_TT	13187115	13197200	283.8	239
EOG091H05WB	Missing
EOG091H05XE	Complete	hcontortus_4_chr1_Celeg_TT	16683619	16685058	517.5	266
EOG091H05XG	Complete	hcontortus_3_chr2_Celeg_TT	10590000	10592447	375.0	272
EOG091H05Y2	Complete	hcontortus_3_chr2_Celeg_TT	38165429	38168476	275.2	199
EOG091H05YE	Complete	hcontortus_4_chr1_Celeg_TT	28731430	28739447	342.0	199
EOG091H05YP	Complete	hcontortus_3_chr2_Celeg_TT	8428187	8430941	263.8	182
EOG091H05ZX	Complete	hcontortus_5_chr3_Celeg_TT	23421825	23434323	500.4	257
EOG091H060B	Fragmented	hcontortus_2_chr5_Celeg_TT	12094284	12096689	433.0	225
EOG091H0625	Complete	hcontortus_5_chr3_Celeg_TT	42871197	42878851	426.7	209
EOG091H0639	Complete	hcontortus_5_chr3_Celeg_TT	3485882	3489294	244.2	225
EOG091H0641	Missing
EOG091H064Q	Complete	hcontortus_3_chr2_Celeg_TT	11161564	11165323	532.3	326
EOG091H064T	Complete	hcontortus_2_chr5_Celeg_TT	47618765	47627798	380.0	252
EOG091H0654	Complete	hcontortus_2_chr5_Celeg_TT	42570535	42576368	345.2	333
EOG091H065E	Fragmented	hcontortus_2_chr5_Celeg_TT	36538205	36541077	471.2	240
EOG091H065N	Complete	hcontortus_3_chr2_Celeg_TT	8373252	8375896	408.8	219
EOG091H065R	Missing
EOG091H066S	Complete	hcontortus_5_chr3_Celeg_TT	13086077	13091545	331.1	223
EOG091H0684	Complete	hcontortus_6_chrX_Celeg_Ta	4867201	4874898	311.6	271
EOG091H068Q	Complete	hcontortus_4_chr1_Celeg_TT	8770368	8773367	418.1	239
EOG091H068R	Complete	hcontortus_4_chr1_Celeg_TT	6284107	6286489	404.0	214
EOG091H068W	Complete	hcontortus_3_chr2_Celeg_TT	3000197	3007118	362.7	229
EOG091H0695	Complete	hcontortus_4_chr1_Celeg_TT	29631594	29635582	342.4	233
EOG091H069L	Complete	hcontortus_1_chr4_Celeg_TT	12142151	12145225	288.0	248
EOG091H06B0	Complete	hcontortus_1_chr4_Celeg_TT	41474122	41477596	176.4	227
EOG091H06CG	Complete	hcontortus_2_chr5_Celeg_TT	5143570	5147152	304.5	232
EOG091H06E3	Complete	hcontortus_1_chr4_Celeg_TT	2754649	2760051	288.0	222
EOG091H06E8	Complete	hcontortus_3_chr2_Celeg_TT	30317213	30319281	244.9	160
EOG091H06EG	Missing
EOG091H06F0	Complete	hcontortus_1_chr4_Celeg_TT	13701125	13703443	367.8	202
EOG091H06FU	Complete	hcontortus_2_chr5_Celeg_TT	7525968	7531834	396.7	180
EOG091H06GG	Complete	hcontortus_2_chr5_Celeg_TT	16047645	16050600	505.2	258
EOG091H06GW	Complete	hcontortus_5_chr3_Celeg_TT	18347281	18349115	306.5	229
EOG091H06HP	Complete	hcontortus_1_chr4_Celeg_TT	1500170	1508165	209.7	128
EOG091H06I5	Fragmented	hcontortus_4_chr1_Celeg_TT	29976945	29985777	370.6	195
EOG091H06IH	Complete	hcontortus_1_chr4_Celeg_TT	51665956	51672591	160.9	269
EOG091H06IK	Complete	hcontortus_7_chrX_Celeg_Tb	4987691	4997831	297.5	231
EOG091H06IL	Complete	hcontortus_4_chr1_Celeg_TT	29413541	29422308	396.5	254
EOG091H06J8	Complete	hcontortus_5_chr3_Celeg_TT	30612414	30615370	292.1	176
EOG091H06JZ	Complete	hcontortus_3_chr2_Celeg_TT	28727437	28732416	268.3	210
EOG091H06K4	Fragmented	hcontortus_3_chr2_Celeg_TT	24770644	24789322	259.9	194
EOG091H06K6	Complete	hcontortus_3_chr2_Celeg_TT	29749419	29752899	296.2	227
EOG091H06LC	Complete	hcontortus_1_chr4_Celeg_TT	8202994	8204296	250.8	189
EOG091H06M0	Complete	hcontortus_5_chr3_Celeg_TT	42699759	42702107	341.8	200
EOG091H06MW	Complete	hcontortus_7_chrX_Celeg_Tb	10987121	10999689	349.8	219
EOG091H06MX	Complete	hcontortus_1_chr4_Celeg_TT	23586079	23594520	284.5	606
EOG091H06N7	Complete	hcontortus_5_chr3_Celeg_TT	600468	609631	297.9	418
EOG091H06NT	Complete	hcontortus_3_chr2_Celeg_TT	21533378	21536276	163.8	312
EOG091H06NY	Complete	hcontortus_5_chr3_Celeg_TT	29140910	29144594	346.3	190
EOG091H06O1	Complete	hcontortus_3_chr2_Celeg_TT	34025174	34029645	470.8	288
EOG091H06OZ	Complete	hcontortus_5_chr3_Celeg_TT	3880510	3886304	306.2	308
EOG091H06P4	Complete	hcontortus_5_chr3_Celeg_TT	16587635	16591794	440.2	237
EOG091H06RT	Fragmented	hcontortus_5_chr3_Celeg_TT	2028051	2034666	210.1	144
EOG091H06RV	Complete	hcontortus_4_chr1_Celeg_TT	44863817	44866548	381.8	250
EOG091H06SD	Complete	hcontortus_2_chr5_Celeg_TT	9838440	9840784	303.6	187
EOG091H06SS	Complete	hcontortus_1_chr4_Celeg_TT	10949568	10956036	304.1	219
EOG091H06TA	Complete	hcontortus_3_chr2_Celeg_TT	15309431	15319669	302.1	278
EOG091H06U3	Complete	hcontortus_4_chr1_Celeg_TT	22807252	22809796	239.6	144
EOG091H06VU	Complete	hcontortus_3_chr2_Celeg_TT	20621747	20625090	426.7	226
EOG091H06W9	Complete	hcontortus_7_chrX_Celeg_Tb	6784084	6788798	162.8	130
EOG091H06WU	Complete	hcontortus_5_chr3_Celeg_TT	13274115	13277392	438.6	214
EOG091H06XM	Complete	hcontortus_4_chr1_Celeg_TT	45487353	45495711	133.7	148
EOG091H06XQ	Complete	hcontortus_1_chr4_Celeg_TT	235590	239418	293.3	196
EOG091H06Y7	Complete	hcontortus_2_chr5_Celeg_TT	43557517	43560111	367.6	174
EOG091H070B	Complete	hcontortus_6_chrX_Celeg_Ta	5132325	5136399	425.0	189
EOG091H070G	Complete	hcontortus_3_chr2_Celeg_TT	33794888	33799109	313.1	209
EOG091H070S	Fragmented	hcontortus_3_chr2_Celeg_TT	29822857	29828292	225.3	157
EOG091H0713	Complete	hcontortus_3_chr2_Celeg_TT	40760675	40763246	288.7	167
EOG091H0717	Complete	hcontortus_5_chr3_Celeg_TT	24844228	24852986	253.4	176
EOG091H071D	Complete	hcontortus_1_chr4_Celeg_TT	41469411	41471576	422.2	197
EOG091H071R	Complete	hcontortus_5_chr3_Celeg_TT	17793279	17797524	269.9	205
EOG091H072K	Fragmented	hcontortus_5_chr3_Celeg_TT	2444814	2451789	269.4	255
EOG091H072Q	Complete	hcontortus_1_chr4_Celeg_TT	4862927	4864081	198.3	125
EOG091H0730	Complete	hcontortus_5_chr3_Celeg_TT	11787822	11790425	278.5	190
EOG091H073T	Complete	hcontortus_5_chr3_Celeg_TT	25764972	25770775	213.6	170
EOG091H074D	Complete	hcontortus_2_chr5_Celeg_TT	30338241	30346268	262.7	154
EOG091H074S	Fragmented	hcontortus_5_chr3_Celeg_TT	19757827	19764639	122.2	114
EOG091H0759	Complete	hcontortus_6_chrX_Celeg_Ta	23003516	23006997	306.6	194
EOG091H075U	Complete	hcontortus_4_chr1_Celeg_TT	19540650	19543882	382.6	212
EOG091H075Z	Complete	hcontortus_2_chr5_Celeg_TT	48831317	48837694	147.7	115
EOG091H076A	Complete	hcontortus_4_chr1_Celeg_TT	24353266	24357564	233.0	148
EOG091H076I	Complete	hcontortus_5_chr3_Celeg_TT	31978507	31981724	298.3	202
EOG091H077O	Complete	hcontortus_5_chr3_Celeg_TT	35760627	35762569	308.8	248
EOG091H078C	Complete	hcontortus_5_chr3_Celeg_TT	15943970	15953524	273.7	188
EOG091H0792	Complete	hcontortus_4_chr1_Celeg_TT	6280995	6284443	375.5	166
EOG091H079E	Complete	hcontortus_3_chr2_Celeg_TT	9959676	9962248	254.6	135
EOG091H079J	Complete	hcontortus_4_chr1_Celeg_TT	29662437	29669029	139.0	187
EOG091H079M	Missing
EOG091H079Q	Complete	hcontortus_2_chr5_Celeg_TT	9932148	9935102	331.8	276
EOG091H07A3	Complete	hcontortus_2_chr5_Celeg_TT	46499040	46500612	217.4	197
EOG091H07A9	Complete	hcontortus_2_chr5_Celeg_TT	30359767	30363935	305.6	173
EOG091H07B0	Fragmented	hcontortus_5_chr3_Celeg_TT	42956900	42964713	163.4	138
EOG091H07BC	Complete	hcontortus_4_chr1_Celeg_TT	36694359	36696693	358.3	222
EOG091H07C6	Complete	hcontortus_3_chr2_Celeg_TT	2520633	2530527	265.3	181
EOG091H07CB	Complete	hcontortus_4_chr1_Celeg_TT	13451679	13454239	259.2	154
EOG091H07CQ	Complete	hcontortus_2_chr5_Celeg_TT	32200531	32208439	193.2	227
EOG091H07CW	Complete	hcontortus_4_chr1_Celeg_TT	24689599	24699225	172.8	168
EOG091H07D4	Complete	hcontortus_2_chr5_Celeg_TT	8375543	8379650	140.1	207
EOG091H07D8	Fragmented	hcontortus_1_chr4_Celeg_TT	12226829	12229163	307.8	167
EOG091H07DH	Fragmented	hcontortus_2_chr5_Celeg_TT	35160137	35164218	227.7	136
EOG091H07DI	Complete	hcontortus_4_chr1_Celeg_TT	20297704	20303752	353.7	166
EOG091H07DQ	Complete	hcontortus_3_chr2_Celeg_TT	4793741	4795205	294.0	173
EOG091H07DW	Complete	hcontortus_4_chr1_Celeg_TT	20033358	20037166	204.3	197
EOG091H07E3	Complete	hcontortus_1_chr4_Celeg_TT	36930404	36935670	253.3	189
EOG091H07EW	Complete	hcontortus_2_chr5_Celeg_TT	42373121	42377889	365.2	177
EOG091H07EX	Complete	hcontortus_5_chr3_Celeg_TT	41857037	41864633	393.9	195
EOG091H07FE	Complete	hcontortus_5_chr3_Celeg_TT	26249801	26255459	317.7	205
EOG091H07FF	Complete	hcontortus_3_chr2_Celeg_TT	18939487	18942014	318.2	180
EOG091H07GQ	Complete	hcontortus_4_chr1_Celeg_TT	27282970	27292337	397.9	189
EOG091H07GY	Complete	hcontortus_1_chr4_Celeg_TT	19820818	19823225	300.3	242
EOG091H07HG	Complete	hcontortus_3_chr2_Celeg_TT	35756253	35757831	150.4	123
EOG091H07IQ	Complete	hcontortus_3_chr2_Celeg_TT	33405064	33407688	336.4	178
EOG091H07K5	Fragmented	hcontortus_4_chr1_Celeg_TT	4706134	4714815	246.2	118
EOG091H07K7	Complete	hcontortus_4_chr1_Celeg_TT	34082676	34085060	407.3	181
EOG091H07KS	Fragmented	hcontortus_4_chr1_Celeg_TT	40239098	40242816	127.1	66
EOG091H07LN	Missing
EOG091H07LU	Complete	hcontortus_4_chr1_Celeg_TT	14982975	14985669	132.5	124
EOG091H07N1	Complete	hcontortus_3_chr2_Celeg_TT	22082171	22091057	180.8	159
EOG091H07O3	Complete	hcontortus_4_chr1_Celeg_TT	11616241	11618231	295.3	168
EOG091H07OF	Complete	hcontortus_5_chr3_Celeg_TT	42473446	42476302	216.1	167
EOG091H07OL	Complete	hcontortus_4_chr1_Celeg_TT	41167098	41168473	403.3	202
EOG091H07PB	Complete	hcontortus_3_chr2_Celeg_TT	6719284	6725879	265.2	208
EOG091H07PS	Complete	hcontortus_4_chr1_Celeg_TT	7115376	7117960	259.4	165
EOG091H07R1	Complete	hcontortus_2_chr5_Celeg_TT	42008323	42010929	236.5	154
EOG091H07RS	Complete	hcontortus_1_chr4_Celeg_TT	20854755	20859258	349.9	160
EOG091H07RU	Duplicated	hcontortus_3_chr2_Celeg_TT	6862944	6868871	187.3	123
EOG091H07RU	Duplicated	hcontortus_7_chrX_Celeg_Tb	4868633	4871997	215.9	110
EOG091H07SM	Complete	hcontortus_3_chr2_Celeg_TT	14988694	15000602	334.8	178
EOG091H07TA	Complete	hcontortus_3_chr2_Celeg_TT	32057680	32061943	302.9	173
EOG091H07TO	Complete	hcontortus_3_chr2_Celeg_TT	2983960	2987736	342.5	163
EOG091H07U8	Complete	hcontortus_5_chr3_Celeg_TT	41941072	41944470	275.0	163
EOG091H07UA	Complete	hcontortus_4_chr1_Celeg_TT	29711642	29718555	425.3	234
EOG091H07VA	Complete	hcontortus_5_chr3_Celeg_TT	27186691	27187714	356.8	177
EOG091H07VO	Complete	hcontortus_5_chr3_Celeg_TT	2335764	2343230	169.0	83
EOG091H07W7	Complete	hcontortus_2_chr5_Celeg_TT	20572476	20578404	218.6	135
EOG091H07XH	Missing
EOG091H07XI	Fragmented	hcontortus_7_chrX_Celeg_Tb	2502335	2507922	233.6	156
EOG091H07XV	Complete	hcontortus_4_chr1_Celeg_TT	41951090	41954065	305.0	191
EOG091H07XW	Complete	hcontortus_2_chr5_Celeg_TT	16946735	16950651	174.3	235
EOG091H07XY	Fragmented	hcontortus_5_chr3_Celeg_TT	29430825	29437484	264.6	151
EOG091H07Y2	Missing
EOG091H07YC	Complete	hcontortus_1_chr4_Celeg_TT	11654031	11658499	326.2	178
EOG091H07YW	Complete	hcontortus_4_chr1_Celeg_TT	28427592	28430285	256.8	155
EOG091H07Z3	Complete	hcontortus_5_chr3_Celeg_TT	19813284	19815780	277.6	163
EOG091H07ZC	Complete	hcontortus_2_chr5_Celeg_TT	37112825	37119949	268.5	196
EOG091H0809	Complete	hcontortus_3_chr2_Celeg_TT	4790204	4792562	243.8	226
EOG091H080L	Complete	hcontortus_3_chr2_Celeg_TT	4788541	4790195	316.2	153
EOG091H080Y	Complete	hcontortus_2_chr5_Celeg_TT	47645271	47647482	202.1	144
EOG091H0817	Complete	hcontortus_2_chr5_Celeg_TT	18454818	18462096	182.2	151
EOG091H081J	Complete	hcontortus_3_chr2_Celeg_TT	45037581	45039524	280.4	168
EOG091H081R	Fragmented	hcontortus_3_chr2_Celeg_TT	10834664	10840994	184.9	202
EOG091H082N	Complete	hcontortus_6_chrX_Celeg_Ta	3192287	3197325	300.9	155
EOG091H082Z	Complete	hcontortus_1_chr4_Celeg_TT	23599132	23600877	313.7	148
EOG091H083D	Complete	hcontortus_1_chr4_Celeg_TT	11713812	11717631	192.3	172
EOG091H0851	Complete	hcontortus_5_chr3_Celeg_TT	2923461	2927375	195.3	148
EOG091H0857	Fragmented	hcontortus_2_chr5_Celeg_TT	20398040	20402291	262.2	136
EOG091H085R	Complete	hcontortus_1_chr4_Celeg_TT	21601986	21610067	122.6	165
EOG091H085T	Fragmented	hcontortus_1_chr4_Celeg_TT	11450012	11456842	232.1	166
EOG091H0868	Complete	hcontortus_5_chr3_Celeg_TT	16273654	16277466	287.5	203
EOG091H086Q	Complete	hcontortus_5_chr3_Celeg_TT	37918689	37920618	273.0	140
EOG091H086R	Complete	hcontortus_3_chr2_Celeg_TT	37365344	37366769	170.7	116
EOG091H087M	Duplicated	hcontortus_4_chr1_Celeg_TT	41182249	41183977	225.9	161
EOG091H087M	Duplicated	hcontortus_4_chr1_Celeg_TT	41190681	41192408	225.9	161
EOG091H087M	Duplicated	hcontortus_4_chr1_Celeg_TT	41197850	41199603	227.6	164
EOG091H087M	Duplicated	hcontortus_4_chr1_Celeg_TT	41205086	41206628	235.9	161
EOG091H088Y	Complete	hcontortus_5_chr3_Celeg_TT	38258650	38264386	304.5	150
EOG091H089D	Complete	hcontortus_4_chr1_Celeg_TT	15059258	15063505	273.3	150
EOG091H08A7	Complete	hcontortus_4_chr1_Celeg_TT	1877902	1886589	117.5	110
EOG091H08AH	Missing
EOG091H08AP	Complete	hcontortus_5_chr3_Celeg_TT	10343707	10347473	237.8	171
EOG091H08CJ	Duplicated	hcontortus_1_chr4_Celeg_TT	21984932	22001076	268.4	139
EOG091H08CJ	Duplicated	hcontortus_3_chr2_Celeg_TT	43732060	43736904	239.8	137
EOG091H08CO	Complete	hcontortus_1_chr4_Celeg_TT	2211152	2221290	220.1	129
EOG091H08DE	Missing
EOG091H08DZ	Missing
EOG091H08ED	Complete	hcontortus_3_chr2_Celeg_TT	3565906	3569543	190.5	132
EOG091H08FP	Complete	hcontortus_5_chr3_Celeg_TT	3937306	3939282	248.3	127
EOG091H08FQ	Complete	hcontortus_7_chrX_Celeg_Tb	1632853	1638767	229.9	198
EOG091H08FV	Fragmented	hcontortus_5_chr3_Celeg_TT	5376235	5385478	169.4	150
EOG091H08GV	Complete	hcontortus_5_chr3_Celeg_TT	3810107	3813268	278.0	150
EOG091H08H7	Complete	hcontortus_4_chr1_Celeg_TT	43694530	43702012	110.8	137
EOG091H08HS	Complete	hcontortus_2_chr5_Celeg_TT	35467472	35478519	234.4	136
EOG091H08HY	Complete	hcontortus_1_chr4_Celeg_TT	40872047	40875701	253.8	139
EOG091H08IW	Complete	hcontortus_1_chr4_Celeg_TT	51238369	51245250	156.3	132
EOG091H08J3	Complete	hcontortus_5_chr3_Celeg_TT	10899560	10905484	212.7	131
EOG091H08J9	Complete	hcontortus_5_chr3_Celeg_TT	34964196	34967126	195.4	142
EOG091H08JL	Missing
EOG091H08JU	Fragmented	hcontortus_6_chrX_Celeg_Ta	1902052	1906253	230.2	131
EOG091H08K2	Complete	hcontortus_4_chr1_Celeg_TT	4834265	4836339	220.4	150
EOG091H08LW	Complete	hcontortus_4_chr1_Celeg_TT	39127954	39131842	152.8	76
EOG091H08LX	Complete	hcontortus_4_chr1_Celeg_TT	13895055	13896877	220.1	177
EOG091H08LY	Fragmented	hcontortus_5_chr3_Celeg_TT	11723748	11729333	142.3	113
EOG091H08NA	Complete	hcontortus_1_chr4_Celeg_TT	4864830	4866194	221.3	125
EOG091H08NZ	Complete	hcontortus_3_chr2_Celeg_TT	41334457	41336455	353.5	180
EOG091H08QV	Fragmented	hcontortus_5_chr3_Celeg_TT	5369441	5370579	166.7	129
EOG091H08RU	Complete	hcontortus_1_chr4_Celeg_TT	16845057	16852595	173.4	99
EOG091H08RW	Complete	hcontortus_1_chr4_Celeg_TT	2789586	2791414	129.8	96
EOG091H08SY	Complete	hcontortus_5_chr3_Celeg_TT	37938907	37944843	290.0	141
EOG091H08SZ	Complete	hcontortus_4_chr1_Celeg_TT	5341604	5344378	231.3	117
EOG091H08UA	Complete	hcontortus_5_chr3_Celeg_TT	35163140	35164155	268.0	132
