# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 8, number of BUSCOs: 982)
# To reproduce this run: python /home/banaeiak/miniconda3/envs/Busco/bin/run_BUSCO.py -i haemonchus_contortus.PRJEB506.WBPS9.genomic.fa -o haemonchus_contortus.PRJEB506.WBPS9.genomic.faBuscoResult.txt -l ../Database/nematoda_odb9/ -m genome -c 4 -sp caenorhabditis
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091H072Q	Complete	scaffold_584	44456	45607	198.3	125
EOG091H0730	Fragmented	scaffold_931	88120	94197	238.3	185
EOG091H073T	Duplicated	scaffold_3140	23187	29866	224.2	202
EOG091H073T	Duplicated	scaffold_3861	12110	17587	213.6	170
EOG091H074D	Duplicated	scaffold_384	116307	123905	263.0	154
EOG091H074D	Duplicated	scaffold_6386	2444	8065	225.8	157
EOG091H074S	Missing
EOG091H0759	Complete	scaffold_51	312367	316265	307.0	194
EOG091H075U	Complete	scaffold_71	29946	33325	382.6	212
EOG091H075Z	Complete	scaffold_300	27775	40299	180.5	138
EOG091H076A	Complete	scaffold_119	195878	199982	222.7	148
EOG091H076I	Complete	scaffold_1285	72071	74867	301.7	202
EOG091H077O	Duplicated	scaffold_2245	31925	35255	323.5	214
EOG091H077O	Duplicated	scaffold_283	75819	78288	320.3	214
EOG091H078C	Complete	scaffold_2526	18624	27707	317.6	204
EOG091H0792	Complete	scaffold_156	14368	17802	375.5	166
EOG091H079E	Fragmented	scaffold_1803	37953	46476	204.7	128
EOG091H079J	Complete	scaffold_1404	58753	64987	147.6	191
EOG091H079M	Missing
EOG091H079Q	Complete	scaffold_956	75183	78117	331.8	276
EOG091H07A3	Missing
EOG091H07A9	Duplicated	scaffold_1697	4817	9195	305.6	173
EOG091H07A9	Duplicated	scaffold_384	97244	102378	305.1	173
EOG091H07B0	Missing
EOG091H07BC	Complete	scaffold_285	89880	92297	358.3	222
EOG091H07C6	Complete	scaffold_750	33498	43262	264.0	181
EOG091H07CB	Complete	scaffold_2592	33035	35598	259.2	154
EOG091H07CQ	Complete	scaffold_4881	697	6995	197.9	252
EOG091H07CW	Complete	scaffold_218	6292	13861	169.8	168
EOG091H07D4	Complete	scaffold_26	419055	423173	141.2	207
EOG091H07D8	Fragmented	scaffold_305	133536	135869	307.8	167
EOG091H07DH	Complete	scaffold_574	75531	78552	313.0	168
EOG091H07DI	Complete	scaffold_893	9224	14965	353.7	166
EOG091H07DQ	Fragmented	scaffold_4861	2478	3699	286.5	166
EOG091H07DW	Complete	scaffold_224	174594	178395	204.6	197
EOG091H07E3	Complete	scaffold_1092	20416	25845	253.3	189
EOG091H07EW	Complete	scaffold_703	15455	19853	365.2	177
EOG091H07EX	Duplicated	scaffold_1233	59331	66918	393.9	195
EOG091H07EX	Duplicated	scaffold_740	17568	25045	393.6	195
EOG091H07FE	Duplicated	scaffold_1114	2750	8395	317.7	205
EOG091H07FE	Duplicated	scaffold_3195	21442	27090	318.4	226
EOG091H07FF	Complete	scaffold_36	118100	120634	318.2	180
EOG091H07GQ	Complete	scaffold_826	49567	59122	397.6	189
EOG091H07GY	Complete	scaffold_1461	56499	64482	232.8	240
EOG091H07HG	Complete	scaffold_1053	27219	28797	150.4	123
EOG091H07IQ	Complete	scaffold_114	179668	181156	270.0	136
EOG091H07K5	Fragmented	scaffold_69	197929	206827	246.2	118
EOG091H07K7	Complete	scaffold_56	305836	308220	407.3	181
EOG091H07KS	Complete	scaffold_169	133462	141176	187.5	137
EOG091H07LN	Missing
EOG091H07LU	Complete	scaffold_1988	31561	33759	134.1	124
EOG091H07N1	Complete	scaffold_1222	29511	39426	177.6	158
EOG091H07O3	Complete	scaffold_517	122552	124556	295.3	168
EOG091H07OF	Duplicated	scaffold_2163	22851	25479	215.0	167
EOG091H07OF	Duplicated	scaffold_2180	22848	25476	215.0	167
EOG091H07OL	Duplicated	scaffold_4394	1688	3005	403.3	202
EOG091H07OL	Duplicated	scaffold_5726	8169	9541	403.3	202
EOG091H07OL	Duplicated	scaffold_7041	3987	5405	403.3	202
EOG091H07PB	Complete	scaffold_887	88659	95238	265.6	209
EOG091H07PS	Complete	scaffold_458	113748	116332	259.4	165
EOG091H07R1	Complete	scaffold_64	192154	194983	236.5	154
EOG091H07RS	Complete	scaffold_1704	38689	42962	349.9	160
EOG091H07RU	Duplicated	scaffold_3348	20016	24865	187.6	123
EOG091H07RU	Duplicated	scaffold_5085	3006	7857	187.6	123
EOG091H07RU	Duplicated	scaffold_99	243220	246628	215.9	110
EOG091H07SM	Complete	scaffold_919	72784	84622	334.8	178
EOG091H07TA	Complete	scaffold_334	78243	82473	302.9	173
EOG091H07TO	Complete	scaffold_3587	1	3601	342.7	163
EOG091H07U8	Duplicated	scaffold_1605	33136	36914	275.0	163
EOG091H07U8	Duplicated	scaffold_717	9060	12518	275.0	163
EOG091H07UA	Complete	scaffold_1404	9012	15941	425.3	234
EOG091H07VA	Complete	scaffold_1062	60176	61231	356.8	177
EOG091H07VO	Duplicated	scaffold_3190	8154	15615	169.0	83
EOG091H07VO	Duplicated	scaffold_4673	8161	14467	169.0	83
EOG091H07W7	Duplicated	scaffold_1081	43314	49249	220.1	135
EOG091H07W7	Duplicated	scaffold_4166	10498	16422	220.1	135
EOG091H07XH	Missing
EOG091H07XI	Fragmented	scaffold_8	434259	439846	233.6	156
EOG091H07XV	Duplicated	scaffold_1813	37008	39939	305.0	191
EOG091H07XV	Duplicated	scaffold_4787	6117	8775	305.2	193
EOG091H07XW	Complete	scaffold_154	7210	11122	174.3	235
EOG091H07XY	Fragmented	scaffold_538	69484	76145	264.6	151
EOG091H07Y2	Complete	scaffold_4679	2996	6660	412.2	177
EOG091H07YC	Duplicated	scaffold_1085	24477	28338	326.2	178
EOG091H07YC	Duplicated	scaffold_2732	29242	32779	326.2	178
EOG091H07YW	Complete	scaffold_123	196321	201573	256.8	155
EOG091H07Z3	Complete	scaffold_2137	13928	16779	287.9	161
EOG091H07ZC	Complete	scaffold_138	153262	159625	267.7	175
EOG091H0809	Missing
EOG091H080L	Missing
EOG091H080Y	Complete	scaffold_3145	1	2765	202.2	145
EOG091H0817	Complete	scaffold_233	62074	69413	182.2	151
EOG091H081J	Complete	scaffold_526	10111	11869	280.4	168
EOG091H081R	Fragmented	scaffold_923	51428	60189	186.7	186
EOG091H082N	Complete	scaffold_421	17464	22489	300.9	155
EOG091H082Z	Duplicated	scaffold_465	66102	67765	313.7	148
EOG091H082Z	Duplicated	scaffold_579	64358	66125	313.7	148
EOG091H083D	Complete	scaffold_1085	78973	81697	193.0	131
EOG091H0851	Duplicated	scaffold_1694	37422	43410	195.1	147
EOG091H0851	Duplicated	scaffold_2199	28340	33078	193.1	139
EOG091H0857	Fragmented	scaffold_340	114741	117443	262.1	136
EOG091H085R	Duplicated	scaffold_2135	36649	41383	102.2	148
EOG091H085R	Duplicated	scaffold_3395	16713	20028	108.4	147
EOG091H085T	Duplicated	scaffold_1977	4226	6264	253.4	168
EOG091H085T	Duplicated	scaffold_3755	16039	23197	230.6	168
EOG091H0868	Duplicated	scaffold_259	55920	59729	287.5	203
EOG091H0868	Duplicated	scaffold_4684	5660	8987	287.6	202
EOG091H086Q	Duplicated	scaffold_5990	5406	7366	273.0	140
EOG091H086Q	Duplicated	scaffold_7702	2816	4762	273.0	140
EOG091H086R	Complete	scaffold_304	93196	94624	170.7	116
EOG091H087M	Duplicated	scaffold_4649	11185	12844	236.3	163
EOG091H087M	Duplicated	scaffold_4877	8771	11012	224.4	161
EOG091H088Y	Duplicated	scaffold_108	199059	204667	304.5	150
EOG091H088Y	Duplicated	scaffold_817	36869	42397	304.5	150
EOG091H089D	Complete	scaffold_395	114073	118320	273.3	150
EOG091H08A7	Complete	scaffold_2354	15	5717	122.2	122
EOG091H08AH	Missing
EOG091H08AP	Missing
EOG091H08CJ	Duplicated	scaffold_44	134361	137555	239.1	137
EOG091H08CJ	Duplicated	scaffold_84	29594	33522	278.2	141
EOG091H08CO	Complete	scaffold_2131	11655	22883	220.4	129
EOG091H08DE	Missing
EOG091H08DZ	Missing
EOG091H08ED	Duplicated	scaffold_2304	2366	5450	164.4	102
EOG091H08ED	Duplicated	scaffold_6057	5050	9295	164.1	102
EOG091H08FP	Duplicated	scaffold_240	193985	196521	250.1	128
EOG091H08FP	Duplicated	scaffold_784	456	2453	248.3	127
EOG091H08FQ	Fragmented	scaffold_1583	2718	15617	200.8	165
EOG091H08FV	Fragmented	scaffold_245	1	2934	208.0	178
EOG091H08GV	Missing
EOG091H08H7	Complete	scaffold_3170	7655	14743	119.8	128
EOG091H08HS	Complete	scaffold_2	168910	177914	234.4	136
EOG091H08HY	Missing
EOG091H08IW	Complete	scaffold_1016	73941	80822	156.3	132
EOG091H08J3	Complete	scaffold_2636	456	8270	212.2	131
EOG091H08J9	Duplicated	scaffold_148	208749	211698	195.4	142
EOG091H08J9	Duplicated	scaffold_495	52298	55427	195.9	142
EOG091H08JL	Missing
EOG091H08JU	Fragmented	scaffold_1387	32890	34571	237.8	132
EOG091H08K2	Fragmented	scaffold_69	92664	94908	120.3	110
EOG091H08LW	Missing
EOG091H08LX	Complete	scaffold_970	4339	6135	274.9	177
EOG091H08LY	Fragmented	scaffold_2820	14791	18780	144.9	116
EOG091H08NA	Complete	scaffold_584	46375	47722	221.3	125
EOG091H08NZ	Complete	scaffold_346	128177	130151	353.5	180
EOG091H08QV	Fragmented	scaffold_2454	34218	35304	167.1	129
EOG091H08RU	Duplicated	scaffold_296	177174	181542	173.2	99
EOG091H08RU	Duplicated	scaffold_422	22611	27989	173.4	100
EOG091H08RW	Complete	scaffold_5306	4457	6305	131.2	96
EOG091H08SY	Duplicated	scaffold_2515	21387	27459	290.0	141
EOG091H08SY	Duplicated	scaffold_5417	247	5885	290.1	141
EOG091H08SZ	Complete	scaffold_312	2807	5575	231.3	117
EOG091H08UA	Duplicated	scaffold_148	11430	12299	268.0	132
EOG091H08UA	Duplicated	scaffold_167	211256	212105	268.0	132
EOG091H08X9	Fragmented	scaffold_864	85828	91990	210.7	123
EOG091H08XO	Duplicated	scaffold_1304	70519	74197	277.3	144
EOG091H08XO	Duplicated	scaffold_1517	42554	44218	277.3	144
EOG091H08YC	Complete	scaffold_223	64749	66430	254.6	121
EOG091H08YD	Duplicated	scaffold_2117	25273	28447	179.8	102
EOG091H08YD	Duplicated	scaffold_845	83493	84717	179.6	99
EOG091H08YO	Complete	scaffold_1717	5816	8922	274.5	124
EOG091H0905	Complete	scaffold_387	19580	25428	245.5	210
EOG091H090O	Duplicated	scaffold_779	11321	12665	333.7	203
EOG091H090O	Duplicated	scaffold_779	18200	19745	322.0	213
EOG091H090O	Duplicated	scaffold_779	22152	23485	300.0	199
EOG091H090O	Duplicated	scaffold_779	4670	6005	333.0	206
EOG091H090O	Duplicated	scaffold_842	78183	79502	298.3	204
EOG091H090O	Duplicated	scaffold_842	81953	83532	319.3	210
EOG091H090O	Duplicated	scaffold_842	86103	87840	333.7	203
EOG091H090O	Duplicated	scaffold_842	93313	94670	339.8	206
EOG091H091T	Duplicated	scaffold_1294	45153	56341	156.5	81
EOG091H091T	Duplicated	scaffold_245	75718	83666	156.3	77
EOG091H0924	Complete	scaffold_344	67632	69976	172.2	128
EOG091H092P	Duplicated	scaffold_1586	16899	21227	279.8	132
EOG091H092P	Duplicated	scaffold_93	19725	23373	279.8	132
EOG091H0944	Missing
EOG091H0949	Missing
EOG091H094D	Complete	scaffold_75	134789	135653	245.3	134
EOG091H094E	Missing
EOG091H095K	Duplicated	scaffold_1344	49461	51759	131.1	144
EOG091H095K	Duplicated	scaffold_491	11183	15561	127.1	142
EOG091H096T	Duplicated	scaffold_361	159528	160756	203.2	122
EOG091H096T	Duplicated	scaffold_4997	567	1845	204.1	122
EOG091H097R	Complete	scaffold_425	107088	110105	219.7	136
EOG091H097W	Complete	scaffold_219	71013	75519	191.0	116
EOG091H0982	Complete	scaffold_548	116279	120153	216.9	111
EOG091H098B	Complete	scaffold_3637	8230	13911	119.4	120
EOG091H098G	Missing
EOG091H0999	Duplicated	scaffold_2406	26026	31062	254.2	134
EOG091H0999	Duplicated	scaffold_377	109549	113859	253.1	134
EOG091H09AA	Missing
EOG091H09BG	Duplicated	scaffold_245	4356	8493	119.9	84
EOG091H09BG	Duplicated	scaffold_6959	722	4805	120.9	96
EOG091H09CM	Complete	scaffold_2444	39746	40784	185.8	113
EOG091H09D9	Complete	scaffold_3225	25239	29453	241.7	186
EOG091H09DN	Duplicated	scaffold_1688	53433	55397	114.2	116
EOG091H09DN	Duplicated	scaffold_245	195250	197194	115.1	116
EOG091H09DW	Complete	scaffold_4916	4486	9230	119.1	127
EOG091H09E6	Complete	scaffold_121	240396	241757	204.0	103
EOG091H09EO	Complete	scaffold_1738	19388	22393	190.2	156
EOG091H09G2	Duplicated	scaffold_1047	13022	17830	212.6	160
EOG091H09G2	Duplicated	scaffold_1746	39653	47019	209.1	155
EOG091H09GT	Fragmented	scaffold_1017	80515	85332	166.0	119
EOG091H09I7	Duplicated	scaffold_306	41384	45815	225.9	118
EOG091H09I7	Duplicated	scaffold_360	52040	56303	205.4	119
EOG091H09IG	Fragmented	scaffold_119	183603	185887	164.1	104
EOG091H09LY	Complete	scaffold_296	133346	135488	171.3	106
EOG091H09M5	Complete	scaffold_762	15714	17235	147.1	138
EOG091H09OH	Complete	scaffold_3903	7130	8481	133.6	106
EOG091H09QA	Duplicated	scaffold_4194	12170	13390	229.1	105
EOG091H09QA	Duplicated	scaffold_7145	1336	3622	229.1	105
EOG091H09S6	Complete	scaffold_635	86689	88862	215.1	154
EOG091H09U1	Duplicated	scaffold_331	79222	81415	163.6	99
EOG091H09U1	Duplicated	scaffold_855	66928	68202	179.7	103
EOG091H09U2	Complete	scaffold_279	147339	148888	190.7	128
EOG091H09UD	Duplicated	scaffold_1934	53139	53885	157.3	109
EOG091H09UD	Duplicated	scaffold_563	83877	84664	157.3	109
EOG091H09UU	Duplicated	scaffold_1262	55804	58247	145.9	105
EOG091H09UU	Duplicated	scaffold_386	65655	66893	145.9	105
EOG091H09V4	Complete	scaffold_782	23009	27858	201.5	101
EOG091H09VW	Complete	scaffold_1910	34322	38704	260.4	538
EOG091H09VX	Complete	scaffold_319	147425	149294	130.8	86
EOG091H09XJ	Complete	scaffold_335	8234	10308	156.2	90
EOG091H09XO	Complete	scaffold_330	126620	130268	124.0	110
EOG091H09Y8	Complete	scaffold_32	215961	217943	200.5	100
EOG091H09YI	Complete	scaffold_84	268186	275970	135.0	69
EOG091H09YU	Fragmented	scaffold_3845	1	5535	210.8	182
EOG091H09YV	Missing
EOG091H0A01	Complete	scaffold_469	91561	92925	167.7	119
EOG091H0A24	Complete	scaffold_126	84600	88642	196.2	109
EOG091H0A3K	Complete	scaffold_14	85633	91937	143.5	121
EOG091H0A4V	Complete	scaffold_1062	9926	18098	162.7	112
EOG091H0A6R	Complete	scaffold_593	89100	90234	235.2	127
EOG091H0A7P	Complete	scaffold_162	138662	146418	212.3	108
EOG091H0A8G	Duplicated	scaffold_385	140453	143241	179.7	95
EOG091H0A8G	Duplicated	scaffold_652	34882	37925	178.9	95
EOG091H0A9P	Complete	scaffold_508	32911	33859	118.9	82
EOG091H0AB9	Complete	scaffold_658	32959	35554	106.3	86
EOG091H0ABO	Complete	scaffold_1325	46943	47643	133.7	83
EOG091H0ACD	Complete	scaffold_180	34309	39023	210.8	104
EOG091H0ACF	Complete	scaffold_178	190311	194729	95.5	234
EOG091H0AEC	Complete	scaffold_1127	61177	64466	162.9	95
EOG091H0AFS	Fragmented	scaffold_44	188186	190189	123.2	72
EOG091H0AIZ	Fragmented	scaffold_7858	1723	4556	108.6	72
EOG091H0AJN	Duplicated	scaffold_3374	10801	12946	190.2	76
EOG091H0AJN	Duplicated	scaffold_5015	4443	6575	190.2	76
EOG091H0AMN	Complete	scaffold_1612	18897	21967	113.1	85
EOG091H0AO9	Complete	scaffold_90	221872	228088	151.0	292
EOG091H0AOW	Duplicated	scaffold_1037	77388	78089	141.5	73
EOG091H0AOW	Duplicated	scaffold_3094	9711	10413	141.5	73
EOG091H0APK	Duplicated	scaffold_2073	27403	28481	175.7	114
EOG091H0APK	Duplicated	scaffold_719	60649	61827	175.7	114
EOG091H0ARC	Complete	scaffold_1106	10192	16344	97.0	106
EOG091H0ARY	Duplicated	scaffold_2483	1384	7875	168.6	76
EOG091H0ARY	Duplicated	scaffold_442	33841	37192	168.6	76
EOG091H0ATF	Fragmented	scaffold_4260	14723	15052	162.1	78
EOG091H0AUJ	Duplicated	scaffold_1607	58406	59221	116.4	81
EOG091H0AUJ	Duplicated	scaffold_406	21750	22570	116.4	81
EOG091H0AYQ	Duplicated	scaffold_366	156284	158592	100.0	101
EOG091H0AYQ	Duplicated	scaffold_8560	2241	3455	103.9	76
EOG091H0AZL	Complete	scaffold_335	67972	69876	132.6	70
EOG091H0AZT	Duplicated	scaffold_1540	18734	19495	157.3	85
EOG091H0AZT	Duplicated	scaffold_540	81823	82616	157.3	85
EOG091H0B1C	Complete	scaffold_375	133739	135018	159.3	100
EOG091H0B4K	Complete	scaffold_906	91694	93178	167.0	98
EOG091H0B5N	Complete	scaffold_1	273821	275549	98.3	41
EOG091H0B5Y	Complete	scaffold_227	44268	45383	130.2	61
EOG091H0B69	Duplicated	scaffold_294	178507	183214	154.5	276
EOG091H0B69	Duplicated	scaffold_3291	7290	13272	158.1	284
EOG091H0B7O	Complete	scaffold_575	70960	73990	179.3	88
EOG091H0BAA	Fragmented	scaffold_6262	5644	6851	112.9	55
EOG091H0BC8	Complete	scaffold_104	188289	189035	162.6	93
EOG091H0BO8	Missing
